"possession","period","tiempo","resultado","team.name","n","x_inicio","y_inicio","y_fin","n_eventos","n_pases","n_pasesC","n_traslados","n_driblesE","prom_av_p","prom_av_t","n_jugadores","n_centros","n_cdf","n_pases_arearival","n_ingresos_arearival","inicia_golero","reinicio_juego","zona_inicio","nzonas","vel_media_p","vel_media_c","vert_tot","horiz_tot","dist.promP","dist.promC","dist.medP","dist.medC","n_eq","mundial","prop_tiempo","tiempo_aj_pos","exito","grupo","exito_num","dataset"
4,1,2.59199999999999,"empate","China PR",4,53.7,79.9,75.5999999999999,2,2,1,0,0,-2.5,0,2,0,0,0,0,0,1,15,2,3.295,0,0,-4.30000000000001,16.157672,0,16.157672,0,4,"F",0.00321575721033062,0.0100547630164861,"0","Grupo B",1,"train"
19,1,36.555,"empate","Brazil",30,56.7,24,57.6,5,9,8,9,0,0.71,3.6,8,0,0,0,0,0,0,12,9,2.39444444444444,0.896666666666667,30.7999999999999,33.6,20.6664642777777,8.19437387201192,16.714664,4.15932686861708,28,"F",0.0151734454949333,0.447667850696494,"0","Grupo B",1,"train"
19,1,23.701,"ganando","Canada",31,7,43.8999999999999,75.9,4,11,10,7,0,6.65,1.56,10,0,0,0,0,1,1,3,9,6.28363636363636,1.03428571428571,75.2,32,21.9092181818181,3.24748139109222,20.5779,2.1,29,"M",0.0130938529992498,0.206467335232217,"1","Grupo A",0,"train"
170,2,14.6559999999999,"perdiendo","Colombia",12,3.2,69,8,5,3,3,4,0,14.13,6.18,3,0,0,0,0,0,0,5,4,6.80666666666666,1.1175,67.0999999999999,-61,22.9683963333333,8.94127660290932,27.77805,2.23606797749979,12,"F",0.00758935853453294,0.154570761535447,"0","Grupo A",1,"train"
158,2,13.9889999999995,"perdiendo","Zambia",13,46.5,7.2,51.1,6,3,2,3,0,5.43,0.2,6,0,0,0,0,0,0,11,3,6.59,0.743333333333333,17.3999999999999,43.8999999999999,23.864915,4.55263184918916,20.702173,3.64965751817893,11,"F",0.00942291150384628,0.0994767034680338,"0","Grupo A",1,"train"
104,2,10.766,"ganando","Brazil",13,68.5,5.79999999999999,40.8999999999999,7,3,3,3,0,5.5,8.63,5,1,0,0,0,0,0,16,4,3.19333333333333,11.0066666666667,-67.9,35.1,18.0421725666666,8.75831042748752,9.716481,11.0317722964172,11,"F",0.00475938282749606,0.135945204785424,"1","Grupo B",0,"train"
66,1,7.30700000000024,"ganando","Brazil",12,12,27,29.2,9,1,1,3,1,23,2,5,0,0,0,0,0,0,2,4,8.43,1.04,29,2.2,25.71478,6.63255715943352,25.71478,7.78267306264371,8,"M",0.00384659928405993,0.0640329770096511,"1","Grupo A",0,"train"
25,1,17.403,"empate","Senegal",13,45.9,8.79999999999999,54.5,4,5,4,2,0,6.54,10.35,6,0,0,0,0,0,1,11,8,5.428,3.5,65.8,45.7,25.470189,12.1266534764003,26.35185,12.1266534764003,13,"M",0.0155276621334899,0.118399582571818,"1","Grupo A",0,"train"
163,2,5.88699999999971,"ganando","Japan",7,6.6,36.3999999999999,18.2999999999999,4,3,2,1,0,14.47,0,4,0,0,0,0,1,0,3,3,8.09,0,27.6,-18.1,25.724167,0.199999999999995,28.697386,0.199999999999995,6,"F",0.0029814025708835,0.0545378183835075,"1","Grupo A",0,"train"
28,1,7.1300000000001,"empate","Ecuador",8,35.7,4.5,23.2999999999999,5,2,2,1,0,15.45,24.6,4,0,0,0,0,0,0,6,4,7.89,5.46,55.5,18.7999999999999,21.763365,25.0081986556409,21.763365,25.0081986556409,6,"M",0.004388102764074,0.070325086264607,"1","Grupo A",0,"train"
47,1,10.451,"empate","Argentina",14,20.4,29.1,74.0999999999999,6,4,3,2,1,4,-6.7,6,0,1,0,0,0,1,7,5,5.555,0,9.8,44.9999999999999,27.99259275,7.01874993390728,23.6781015,7.01874993390728,11,"M",0.00480221809082079,0.0856396050234069,"1","Grupo A",0,"train"
118,2,5.04300000000012,"empate","Tunisia",7,64.1,57.2,71.7999999999999,3,3,2,2,0,15.2,3.2,3,1,1,0,0,0,0,19,3,7.67,4.175,30,14.5999999999999,25.9054566666666,3.89075608461975,19.588007,3.89075608461975,7,"M",0.00474678182687577,0.0281147397400713,"0","Grupo B",1,"train"
157,2,17.3379999999997,"perdiendo","Croatia",35,41.5,79.9,44.6,7,9,9,9,1,1.76,4.3,10,0,0,0,0,0,1,15,8,4.90111111111111,5.32666666666667,54.5,-35.3,12.2328988888888,4.8634642785465,10.309219,1.78885438199984,29,"M",0.00871035677396262,0.172416841010149,"1","Grupo A",0,"train"
33,1,22.139,"empate","Sweden",19,24,34.7999999999999,3.29999999999999,3,7,6,5,0,5.03,3.46,4,0,1,0,0,1,1,8,7,4.64285714285714,1.458,51.7,-31.5,26.9082753428571,5.11245656648466,23.443762,5.52268050859363,19,"F",0.0129561560029097,0.234204880863541,"0","Grupo A",1,"train"
19,1,37.244,"empate","Croatia",35,104.2,0,70,4,12,11,10,0,1.75,-0.52,8,0,0,0,0,0,1,26,8,4.13916666666666,0.34,1.09999999999999,70,23.15111425,2.81482019560766,21.9420635,1.06321687612368,34,"M",0.0225002159764583,0.316785734901533,"0","Grupo B",1,"train"
115,2,4.60300000000006,"ganando","South Africa",4,6,44,18.8999999999999,2,2,1,0,0,18,0,3,0,0,0,0,1,1,3,3,8.32,0,43.7999999999999,-25.1,36.831916,0,36.831916,0,4,"F",0.00353179846267408,0.0310063073509013,"0","Grupo A",1,"train"
118,2,10.2539999999999,"ganando","Sweden",13,86.7,76.2999999999999,53,5,4,3,3,0,4.12,-3.8,6,0,0,0,0,0,0,25,4,5.39,0.17,0,-23.2999999999999,21.34903675,5.83973071345564,20.7471845,4.82597140480545,12,"F",0.00692632388095688,0.0836696921735285,"0","Grupo B",1,"train"
2,1,3.42999999999999,"empate","United States",10,61,39.8999999999999,40.8999999999999,3,4,3,3,0,12.3,0.87,3,0,0,0,0,0,1,18,2,6.4275,3.08,4.9,1,20.33212025,1.6065957970663,13.4863285,0.899999999999998,10,"F",0.00142235123367199,0.0350049976034018,"0","Grupo B",1,"train"
114,2,7.15000000000009,"empate","Nigeria",8,9,46.7,35.2999999999999,5,2,1,2,0,17.2,4.45,4,0,0,0,0,0,0,3,3,14.645,1.705,49,-11.4,18.9062865,6.2592623501506,18.9062865,6.2592623501506,7,"F",0.00467763260761341,0.0517675566934901,"0","Grupo A",1,"train"
180,2,3.3800000000001,"ganando","Australia",2,14.8,38.1,12.9,2,1,1,0,0,47.5,0,2,0,0,0,0,1,0,3,2,12.3,0,47.5,-25.1999999999999,53.770718,0,53.770718,0,2,"M",0.00282184004007355,0.022063071976849,"0","Grupo A",1,"train"
89,1,1.91500000000041,"ganando","Serbia",4,11.5,0,18.1,4,1,0,0,0,22.3,0,4,0,0,0,0,0,1,1,2,10.19,0,21.1,18.1,29.36154,0,29.36154,0,3,"M",0.00108922176668951,0.0177438435722666,"1","Grupo A",0,"train"
87,2,1.23299999999971,"empate","Costa Rica",3,28.4,8.79999999999999,20.2,3,1,1,1,0,5.6,3.5,2,0,0,0,0,0,0,6,2,3.97,3.28,5.6,11.4,12.701181,3.93573373083088,12.701181,3.93573373083088,3,"M",0.000782593297116796,0.00928883198334881,"0","Grupo A",1,"train"
46,1,3.10000000000013,"empate","China PR",4,108.7,79.9,75.7999999999999,4,1,1,0,0,-2.7,0,3,0,0,0,0,0,1,30,1,0,0,-2.7,-4.1,8.065358,0,8.065358,0,3,"F",0.00200743788112998,0.0259064599300311,"0","Grupo B",1,"train"
83,2,12.795,"perdiendo","Croatia",10,13.1,61.1,61.1,4,3,2,3,0,31.9,0.27,4,0,0,0,0,1,0,4,3,9.46333333333333,0.176666666666667,80.4,0,31.930944,1.39461821321779,16.344112,1.40356688476182,10,"M",0.00642802024010002,0.12723921333054,"1","Grupo A",0,"train"
55,1,25.6560000000001,"empate","Belgium",34,53.4,0,31.2999999999999,5,10,10,10,0,0.27,0.21,11,0,0,0,0,0,1,11,7,3.909,0.516,4.8,31.2999999999999,17.0555927,4.0211723308045,15.657621,2.99956346002795,31,"M",0.0123367624557737,0.271487077902849,"0","Grupo B",1,"train"
101,2,16.0369999999998,"empate","Ghana",15,44.9,18.8999999999999,3.9,3,6,5,3,0,8.33,2.63,6,0,0,0,0,0,1,12,5,4.78833333333333,1.46,54.6,-14.9999999999999,21.4567470833333,2.93591151144798,11.68780175,0.399999999999991,15,"M",0.0146920325703771,0.0943349890937347,"0","Grupo A",1,"train"
185,4,16.7399999999997,"empate","Croatia",20,60,40,3.79999999999999,5,6,6,6,0,2.88,0.78,8,0,0,0,0,0,1,13,6,4.06833333333333,2.545,22,-36.2,20.4776108333333,2.2834579410501,25.0704395,1.73573210126284,19,"M",0.00612439323141125,0.171731338732684,"0","Grupo B",1,"train"
71,1,15.0259999999998,"ganando","England",13,18.9,79.9,35.2999999999999,4,4,3,3,0,6.45,6.3,6,0,0,0,0,0,1,10,6,5.3525,1.85333333333333,43.2,-44.6,20.28579275,9.89091318280848,19.476542,11.3780490419052,12,"F",0.00565512683577094,0.192145189395938,"0","Grupo A",1,"train"
66,1,18.4039999999999,"ganando","Germany",21,86.5,79.9,31.5,4,9,8,3,0,2.19,0.47,8,0,0,2,1,0,1,25,8,4.22888888888888,1.15666666666667,21.2999999999999,-48.4,16.3112931222222,3.75287635718447,15.770859,4.81663783151691,20,"M",0.00746333117457438,0.212843950953849,"0","Grupo B",1,"train"
37,1,29.932,"empate","France",32,6,36,72.7999999999999,3,12,11,8,0,5.32,2.83,9,0,0,0,0,1,1,3,10,5.45333333333333,1.00125,81.2,36.7999999999999,16.9922186666666,3.63135812955336,15.4845455,3.50521447013732,32,"M",0.0156156663760771,0.272552225155177,"1","Grupo A",0,"train"
15,1,103.805,"empate","Spain",107,44.7,55.5,38.1,6,35,35,33,0,-1.24,3.01,14,0,1,0,0,0,0,14,17,2.89914285714285,1.56393939393939,-42.4,-17.3999999999999,19.5597873257142,5.0202116682293,18.701069,3.44818792991333,104,"M",0.0535660195191779,1.06579594032615,"1","Grupo A",0,"train"
188,2,38.4549999999999,"perdiendo","Zambia",34,49.9,0,20.3999999999999,5,11,11,10,0,1.77,1.79,7,0,0,0,0,0,1,11,10,3.79454545454545,0.755,37.3999999999999,20.3999999999999,19.9362291818181,5.24372503728977,16.26899,5.57895597337128,33,"F",0.0259030711187661,0.273456046312341,"0","Grupo A",1,"train"
37,1,36.095,"perdiendo","Saudi Arabia",38,45.2,53.6,20.2999999999999,3,13,12,12,0,3.23,1.83,8,0,0,0,0,0,1,14,9,3.74307692307692,0.5975,52.7,-33.3,20.689071776923,3.49974594841525,14.579781,1.82568164921976,38,"M",0.0406198022520668,0.176763761863019,"0","Grupo A",1,"train"
249,2,0.701999999999316,"ganando","Netherlands",4,92.6,18.3999999999999,25.8999999999999,4,1,1,1,0,8.3,0.8,3,0,0,0,0,0,0,22,1,20.93,0.77,8.30000000000001,7.5,11.186599,3.98120584747887,11.186599,3.98120584747887,3,"M",0.000330092750419935,0.00663955321814424,"1","Grupo B",0,"train"
76,1,9.77400000000011,"perdiendo","Morocco",14,39.4,46.2,18.1,9,2,1,4,1,14.5,5.43,4,0,0,0,0,0,0,13,4,8.65,3.87,29.8,-28.1,25.814121,7.50152979440107,25.814121,7.07130687677107,10,"F",0.0126321993132035,0.0381433251776031,"1","Grupo A",0,"train"
186,3,11.4549999999999,"empate","Spain",17,3.3,54.6,63.6,7,3,2,5,2,6.7,9.24,6,0,0,0,0,0,0,4,5,6.95333333333333,5.742,66.9,9,8.88783153333333,12.0598010360067,8.434453,10.3310212467112,14,"M",0.00344966530266105,0.145989240408337,"1","Grupo A",0,"train"
31,1,14.8439999999999,"empate","Saudi Arabia",2,8.8,56.2999999999999,42.3999999999999,2,1,0,0,0,50.1,0,1,0,0,0,0,1,0,4,2,18.85,0,1.09999999999999,-13.8999999999999,63.062668,0,63.062668,0,2,"M",0.01486412602664,0.0935312419648651,"0","Grupo A",1,"train"
143,2,31.2229999999999,"empate","Norway",31,77.2,0,43.8999999999999,9,7,7,7,1,2.97,0.31,10,0,0,0,1,0,1,16,10,4.31,0.822857142857143,-76.2999999999999,43.8999999999999,16.7275868571428,10.7148546581737,18.506756,7.63216876123687,25,"F",0.0177476315554628,0.274201483630746,"1","Grupo B",0,"train"
60,1,1.16699999999991,"empate","Switzerland",2,27.3,53.7999999999999,25.5,2,1,1,0,0,-11.1,0,2,0,0,0,0,1,0,9,2,0,0,-11.1,-28.2999999999999,30.399014,0,30.399014,0,2,"M",0.000774388253187079,0.00844577546584712,"0","Grupo A",1,"train"
192,2,2.71299999999973,"ganando","Croatia",6,21.1,52.3999999999999,55.5,4,2,1,0,0,13.1,0,4,0,0,0,0,0,0,9,3,7.48,0,25.1,3.1,18.903415,0,18.903415,0,5,"M",0.00164125831820916,0.0215828165976798,"1","Grupo A",0,"train"
166,2,24.9129999999995,"perdiendo","Senegal",16,90.8,0,40.2,6,7,7,2,0,1.14,1.3,8,1,0,0,0,0,1,21,6,3.65,7.51,-88.2,40.2,18.8221821428571,2.33404519588871,15.476757,2.33404519588871,13,"M",0.0167935072026098,0.198169790567788,"1","Grupo B",0,"train"
24,1,2.26400000000001,"perdiendo","China PR",3,6,44,74.2999999999999,3,1,1,0,0,43.7,0,2,0,0,0,0,1,1,3,2,16.89,0,44.5,30.2999999999999,52.949978,0,52.949978,0,3,"F",0.00280882497075176,0.00878240102983208,"0","Grupo A",1,"train"
78,1,9.27899999999999,"empate","Colombia",17,38.8,0,4.79999999999999,6,4,4,4,0,7.58,-0.3,7,0,0,0,0,0,1,6,3,13.195,0.3325,29.1,4.79999999999999,11.871024875,3.81127162118986,10.02284225,3.35815583033565,13,"F",0.00755680430002444,0.0767648770939623,"1","Grupo A",0,"train"
80,1,23.7360000000003,"perdiendo","Canada",26,104,79.9,42.3999999999999,6,8,8,7,0,-0.79,2.13,9,1,0,0,0,0,1,30,9,4.5075,0.868571428571429,-102.5,-37.5,22.6748505,4.95286052658791,22.76736,0.200000000000002,24,"M",0.0137746770181796,0.205983456608227,"1","Grupo B",0,"train"
185,2,19.1330000000007,"ganando","New Zealand",21,43.3,79.9,75.0999999999999,7,5,5,5,0,13.56,0.16,7,0,0,0,0,0,1,15,3,6.43399999999999,0.242,69.2,-4.80000000000001,19.6701736,1.38113201390617,7.209022,1.42126704035519,17,"F",0.0126630199181307,0.16865508416968,"0","Grupo A",1,"train"
32,1,12.7099999999998,"empate","France",10,8.2,15.2,63.6,5,2,2,2,0,26.7,6.75,5,0,0,0,0,0,0,1,6,10.0749999999999,4.82,77.8999999999999,48.3999999999999,35.23662,16.131576012724,35.23662,16.131576012724,8,"F",0.00656065013926531,0.15991695707129,"1","Grupo A",0,"train"
148,2,12.0119999999997,"empate","United States",18,24.8,60.5,7.9,5,5,5,5,0,9.16,-0.2,7,0,0,0,0,1,1,9,7,7.548,1.314,36.2999999999999,-52.5999999999999,23.2294416,3.81185689843732,23.970816,0.500000000000002,17,"F",0.00813249769640144,0.0897573500919248,"0","Grupo A",1,"train"
107,2,0.543999999999869,"perdiendo","Iran",2,10.2,43,42.2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,-6.09999999999999,-0.799999999999997,0,0,0,0,2,"M",0.000761205391125057,0.00197991884006907,"0","Grupo A",1,"train"
72,1,1.92499999999995,"empate","Switzerland",5,33.1,18.3999999999999,17.3999999999999,5,0,0,1,0,0,-5,2,0,0,0,0,0,0,7,2,0,0,-5,-1,0,5.09901951359278,0,5.09901951359278,3,"M",0.00137078581275846,0.0142468326144787,"1","Grupo A",0,"train"
196,2,21.835,"perdiendo","Argentina",17,24.6,68.7999999999999,39.1,9,3,2,3,0,2.2,27,6,1,0,0,0,0,0,10,5,2.87,6.65333333333333,-23.9,-29.6999999999999,16.2066088666666,27.4334850487873,11.371895,19.816155025635,14,"F",0.0222047987178471,0.132927752368125,"1","Grupo A",0,"train"
117,2,21.0480000000002,"perdiendo","Cameroon",24,25,22.5,69.9,5,7,7,7,0,5.63,1.39,8,0,0,0,0,0,0,7,7,4.78714285714285,1.15428571428571,49.0999999999999,47.4,21.7664751428571,3.68379904555917,22.922478,3.98497176903426,22,"M",0.0155007703252453,0.158087607744746,"1","Grupo A",0,"train"
41,1,25.5030000000001,"perdiendo","Morocco",27,17.6,5.09999999999999,59.2999999999999,7,6,5,7,1,12.28,2.96,10,0,0,0,0,0,0,1,9,7.57499999999999,4.36142857142857,94.4,54.2,23.9118345,7.12026839961039,22.661542,4.76759897642408,21,"M",0.0119776256093781,0.261504194498278,"1","Grupo A",0,"train"
148,2,4.98099999999976,"perdiendo","Iran",2,9.7,58.5,77.2,2,1,0,0,0,78.7,0,2,0,0,0,0,1,1,4,2,13.83,0,60,18.7,81.55765,0,81.55765,0,2,"M",0.00696978686249016,0.0181286318793859,"0","Grupo A",1,"train"
61,1,5.44600000000036,"ganando","Argentina",5,51.2,76.9,76.4,5,1,1,0,0,-2.8,0,3,0,0,0,0,0,1,15,3,0,0,16.8999999999999,-0.5,18.018879,0,18.018879,0,3,"M",0.0025099608020262,0.0494911646657024,"1","Grupo B",0,"train"
55,1,19.8610000000001,"empate","Wales",19,2.5,55.7999999999999,73,5,6,5,4,0,5.57,0.62,8,0,0,0,0,1,0,4,6,5.20166666666666,0.59,43.1,17.2,19.5431886666666,1.50779403961512,20.3485605,1.98481167282583,17,"M",0.0187454224208882,0.117170181454532,"1","Grupo A",0,"train"
146,2,9.87399999999979,"ganando","England",9,17.2,64.5,48.6,4,3,2,2,0,23,0.05,4,0,0,0,0,0,0,5,4,6.68,12.03,50.8999999999999,-15.8999999999999,24.3733441666666,3.04818955168914,10.3580885,3.04818955168914,8,"F",0.00548342006807338,0.0914367530136361,"1","Grupo A",0,"train"
119,2,23.1649999999999,"ganando","Argentina",4,11.9,35.2,10.0999999999999,4,1,0,1,0,100.5,4.5,2,0,0,0,0,1,0,3,3,12.27,0.25,90.6999999999999,-25.1,104.462909999999,8.07093550959242,104.46291,8.07093550959242,4,"M",0.00989884504215929,0.24417260918183,"1","Grupo A",0,"train"
98,2,48.045,"perdiendo","Netherlands",48,71.5,79.9,11.7,6,14,14,13,0,0.08,1.58,12,0,0,0,0,0,1,20,10,4.50571428571428,1.15923076923077,26.7,-68.2,20.0380957142857,4.93248730265145,18.4606955,2.63058928759318,43,"M",0.0213525171926762,0.407050370935836,"0","Grupo B",1,"train"
78,1,9.31800000000021,"perdiendo","Qatar",11,25.7,23.7999999999999,33.6,3,4,3,3,0,8.4,2.07,4,0,0,0,0,0,0,7,4,4.96,2.16,25.1999999999999,9.8,16.336884625,3.49580382969936,11.876718,3.60555127546398,11,"M",0.0061816440068306,0.070252447135242,"0","Grupo A",1,"train"
100,2,84.2549999999996,"empate","Japan",84,21.9,0,62.7,4,28,27,26,0,2.52,1.07,11,0,0,0,0,0,1,6,15,3.88571428571428,0.665,81.1999999999999,62.7,21.3366152428571,3.34179107837907,20.8674035,1.71899596351279,82,"M",0.0441109488133941,0.76951314780435,"1","Grupo A",0,"train"
176,2,8.74799999999959,"ganando","England",11,91.6,0,2,4,3,2,2,0,3.83,-5.55,5,0,0,0,0,0,1,21,3,6.20333333333333,0,1.5,2,13.667407,5.57305788882282,13.669309,5.57305788882282,8,"F",0.00394276944849435,0.102375582817615,"0","Grupo B",1,"train"
25,1,1.98000000000001,"ganando","France",5,35.3,0,12.5,5,1,1,1,0,21.5,0,3,0,0,0,0,0,1,6,2,10.7899999999999,0,21.5,12.5,24.86966,0,24.86966,0,4,"M",0.00148690733037806,0.0126973569734311,"0","Grupo A",1,"train"
34,1,2.37900000000001,"empate","Sweden",6,11.6,52.2999999999999,65.2999999999999,6,1,1,1,0,3,4.9,3,0,0,0,0,0,0,4,2,2.48,6.57,7.9,13,9.676776,6.20080639917099,9.676776,6.20080639917099,4,"F",0.00155824148616547,0.0153710235281362,"1","Grupo A",0,"train"
77,1,17.2910000000001,"empate","Denmark",23,27.4,52,10.5,5,7,7,7,0,1.66,0.96,5,0,0,0,0,0,1,9,6,5.09142857142857,3.85714285714286,17.7,-41.5,21.5084849714285,0.960866277981981,13.764084,0,23,"M",0.00718608515247008,0.202986214858522,"0","Grupo A",1,"train"
100,2,0.536999999999807,"empate","England",2,108.1,39.8999999999999,40,2,0,0,0,0,0,0,2,0,0,0,0,0,0,28,1,0,0,-107.099999999999,0.100000000000001,0,0,0,0,1,"M",0.000271703520356669,0.00538482966306854,"1","Grupo B",0,"train"
163,2,15.1270000000004,"perdiendo","Italy",14,13.3,54.2,76.9,7,3,3,4,0,-0.27,3.45,5,0,0,0,0,0,0,4,4,1.48,1.035,13,22.7,10.0179011,7.57855745695267,9.128527,6.90711491390535,12,"F",0.00883454859235359,0.139214906464576,"1","Grupo A",0,"train"
90,1,11.8389999999999,"perdiendo","Vietnam",11,27.6,37.2999999999999,26.5,5,3,3,3,0,15.23,7.73,5,0,0,0,0,0,0,8,4,8.21,2.98666666666667,68.9,-10.7999999999999,21.1412553333333,8.98420324973483,18.950462,8.59069263796581,10,"F",0.01690314990534,0.0496419262103063,"1","Grupo A",0,"train"
93,2,5.34799999999995,"empate","Croatia",5,76.9,73.7,18.7999999999999,4,1,1,1,0,-0.8,34.8,4,0,0,0,1,0,0,20,2,0,10.19,-59.8,-54.9,13.22422,34.8206835085125,13.22422,34.8206835085125,3,"M",0.00274854324124581,0.0446109162950626,"0","Grupo B",1,"train"
42,1,4.93699999999989,"empate","Senegal",7,32.6,63.2,76.9,3,3,2,2,0,4.73,-0.15,3,0,0,0,0,0,0,10,1,2.49666666666666,0,-5.6,13.7,15.0488903333333,1.35830777072061,14.236924,1.35830777072061,7,"M",0.00332796311400812,0.0392712341361204,"0","Grupo A",1,"train"
17,1,31.2019999999999,"ganando","Portugal",35,55.7,74.2999999999999,63.1,4,12,11,10,0,4.42,0.98,9,0,1,0,0,0,1,15,7,3.71166666666666,1.783,42,-11.1999999999999,20.325134375,3.35424324234465,13.579222,1.94330343736592,34,"M",0.0153071862142113,0.317827747160244,"0","Grupo B",1,"train"
84,2,11.5129999999999,"empate","Brazil",16,31.1,37.7999999999999,41.2,6,4,4,5,0,2.5,2.68,4,0,0,0,0,0,0,8,5,5.1325,1.416,23.3999999999999,3.4,18.9366435,3.80258195829068,17.298593,3.72021504754765,15,"M",0.00558510431866866,0.125312874731488,"0","Grupo A",1,"train"
137,2,22.4830000000001,"ganando","Netherlands",23,48.1,72.7999999999999,76.2,5,7,6,7,0,4.24,-0.1,7,0,0,0,0,0,0,15,7,6.67857142857142,0.157142857142857,27.1,3.4,19.1381585714285,4.40136758557007,15.781318,5.3,22,"F",0.00909824837574643,0.266277037852122,"0","Grupo A",1,"train"
202,2,6.75900000000001,"ganando","Mexico",7,68.9,32.3999999999999,37.7999999999999,6,2,1,1,0,18.65,7.4,5,1,0,0,0,0,0,18,3,6.475,5.59,-62.4,5.39999999999999,34.8169835,8.76641317757724,34.8169835,8.76641317757724,5,"M",0.00411412168158562,0.0700619061950603,"1","Grupo B",0,"train"
173,2,5.26699999999982,"perdiendo","Sweden",6,60,40,43.5,4,2,1,0,0,16.45,0,3,0,0,0,0,0,1,13,2,7.28,0,23.9,3.5,28.729272,0,28.729272,0,5,"F",0.00462028891937682,0.0333805586790694,"1","Grupo B",0,"train"
164,2,2.20600000000013,"perdiendo","Qatar",4,94.8,22.7,40.5,4,1,1,0,0,0.6,0,3,0,0,0,0,0,1,22,1,0.4,0,-92.3999999999999,17.7999999999999,5.234501,0,5.234501,0,3,"M",0.00146348000419283,0.0166319916699237,"1","Grupo B",0,"train"
200,2,17.3150000000005,"empate","Brazil",12,3.3,43.7999999999999,24.5,7,2,2,3,0,-0.45,6.53,4,0,0,0,0,1,0,3,4,3.62,2.76,18.6999999999999,-19.2999999999999,13.6950585,7.46987915024232,13.6950585,6.80073525436772,9,"F",0.014233877862395,0.122428798862802,"1","Grupo A",0,"train"
96,2,4.53300000000035,"ganando","Ghana",4,60,40,43.3999999999999,2,2,1,0,0,9.75,0,2,0,0,0,0,0,1,13,3,8.64,0,22.4,3.39999999999999,54.752877,0,54.752877,0,4,"M",0.00415283305116454,0.0266646196646466,"0","Grupo B",1,"train"
115,2,3.3499999999999,"ganando","Netherlands",6,84.5,0,3.7,4,2,1,1,0,0.35,-0.5,3,0,0,0,0,0,1,21,1,3.625,0,2.7,3.7,9.0773065,2.25610283453568,9.0773065,2.25610283453568,5,"F",0.00206504840843323,0.0317550256757425,"0","Grupo B",1,"train"
46,1,3.947,"empate","France",7,44.8,0,11.7999999999999,3,3,2,1,0,8.47,0,4,0,0,0,0,0,1,11,2,5.81333333333333,0,24.2,11.7999999999999,13.419773,0,13.612494,0,7,"F",0.00239077802955552,0.0378753651490152,"0","Grupo A",1,"train"
160,2,4.86399999999957,"empate","New Zealand",6,85.1,0,3.79999999999999,5,1,1,1,0,11.4,11.3,4,0,0,0,0,0,1,21,2,9.24,2.98,22.7,3.79999999999999,17.36577,14.6348898185124,17.36577,14.6348898185124,4,"F",0.00260828204623565,0.0420799997476238,"0","Grupo B",1,"train"
7,1,2.832,"empate","France",8,21.2,79.9,73.7999999999999,3,3,2,2,0,3.8,0.25,3,0,0,0,0,0,1,10,1,4,1.365,15.0999999999999,-6.1,10.0680443333333,0.39051248379533,8.633076,0.39051248379533,8,"F",0.00171539989351438,0.027175838384092,"0","Grupo A",1,"train"
178,2,13.6869999999998,"ganando","Netherlands",7,7,35.8999999999999,40,3,3,2,1,0,27.73,6.6,4,0,2,0,0,1,1,3,6,7.86333333333333,3.86,96.9,4.1,43.9835253333333,6.89637585982666,43.743916,6.89637585982666,7,"M",0.00643586819800857,0.129452371647903,"1","Grupo A",0,"train"
19,1,3.20699999999999,"empate","Brazil",8,56.1,20,25.3999999999999,5,2,2,2,0,0.85,2.05,3,0,0,0,0,0,0,12,3,2.9,1.715,5.79999999999999,5.39999999999999,9.3157125,2.94619747576236,9.3157125,2.94619747576236,7,"F",0.00263632955845795,0.0226756660671669,"0","Grupo B",1,"train"
76,1,3.98100000000022,"ganando","Germany",6,48.2,69.2999999999999,26.8999999999999,6,1,1,1,0,26.7,0.3,3,0,0,0,0,0,0,15,2,6.93,6.1,-3,-42.3999999999999,30.674093,0.761577310586392,30.674093,0.761577310586392,4,"M",0.00159034209732615,0.0494899010915004,"1","Grupo A",0,"train"
87,2,1.44500000000016,"empate","Netherlands",3,38,0,4.5,3,1,0,0,0,17.2,0,3,0,0,0,0,0,1,6,2,10.42,0,17.2,4.5,17.77892,0,17.77892,0,2,"M",0.000889338584431569,0.0125891195746361,"1","Grupo A",0,"train"
44,1,11.3889999999998,"empate","Italy",13,105.1,79.9,44.7999999999999,6,3,2,2,1,-1.87,2.7,7,1,1,0,1,0,1,30,4,2.99,1.05,10.3,-35.1,25.6386232333333,4.39666481275433,12.491998,4.39666481275433,10,"F",0.00762801999667788,0.105485905033722,"0","Grupo B",1,"train"
